rank_oos,action_idx,koeff1,koeff2,sl_pts,policy_q,is_policy_best,train_avg_trade,train_trades,train_total_pnl,train_pf,train_max_dd_abs,train_max_dd_pct,oos_avg_trade,oos_trades,oos_total_pnl,oos_pf,oos_max_dd_abs,oos_max_dd_pct,delta_oos_pnl_vs_konkop,delta_oos_pf_vs_konkop,delta_oos_max_dd_pct_vs_konkop
290,289,1.25,1.25,500.0,59.679927825927734,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
291,290,1.25,1.5,10.0,-174.70703125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
292,291,1.25,1.5,71.25,13.267784118652344,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
293,292,1.25,1.5,80.0,-35.59257507324219,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
294,293,1.25,1.5,132.5,227.74264526367188,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
295,294,1.25,1.5,193.75,-120.77508544921875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
296,295,1.25,1.5,255.0,-191.5491943359375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
297,296,1.25,1.5,316.25,248.09371948242188,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
298,297,1.25,1.5,377.5,220.8238525390625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
299,298,1.25,1.5,438.75,-48.84477996826172,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
300,299,1.25,1.5,500.0,-85.51393127441406,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
301,300,1.25,1.75,10.0,165.3511199951172,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
302,301,1.25,1.75,71.25,-83.91165924072266,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
303,302,1.25,1.75,80.0,-64.35232543945312,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
304,303,1.25,1.75,132.5,5.181217193603516,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
305,304,1.25,1.75,193.75,107.2901840209961,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
306,305,1.25,1.75,255.0,156.97259521484375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
307,306,1.25,1.75,316.25,105.27947998046875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
308,307,1.25,1.75,377.5,-153.92889404296875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
309,308,1.25,1.75,438.75,201.75071716308594,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
310,309,1.25,1.75,500.0,-336.7734375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
311,310,1.25,2.0,10.0,116.92786407470703,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
312,311,1.25,2.0,71.25,-76.92537689208984,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
313,312,1.25,2.0,80.0,-209.78518676757812,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
314,313,1.25,2.0,132.5,8.815109252929688,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
315,314,1.25,2.0,193.75,-146.89901733398438,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
316,315,1.25,2.0,255.0,-47.38276672363281,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
317,316,1.25,2.0,316.25,17.82539939880371,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
318,317,1.25,2.0,377.5,-6.810260772705078,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
319,318,1.25,2.0,438.75,86.87874603271484,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
320,319,1.25,2.0,500.0,-157.11428833007812,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
321,320,1.5,0.5,10.0,-485.2811279296875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
322,321,1.5,0.5,71.25,-174.45474243164062,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
323,322,1.5,0.5,80.0,-268.1020202636719,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
324,323,1.5,0.5,132.5,-45.98188781738281,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
325,324,1.5,0.5,193.75,302.1833801269531,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
326,325,1.5,0.5,255.0,329.95013427734375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
327,326,1.5,0.5,316.25,28.738319396972656,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
328,327,1.5,0.5,377.5,185.07118225097656,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
329,328,1.5,0.5,438.75,-66.20854187011719,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
330,329,1.5,0.5,500.0,-72.5539779663086,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
331,330,1.5,0.75,10.0,5.810756683349609,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
332,331,1.5,0.75,71.25,-119.6968765258789,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
333,332,1.5,0.75,80.0,-239.54905700683594,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
334,333,1.5,0.75,132.5,264.8890380859375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
335,334,1.5,0.75,193.75,215.27569580078125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
336,335,1.5,0.75,255.0,528.132080078125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
337,336,1.5,0.75,316.25,-22.150230407714844,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
338,337,1.5,0.75,377.5,-363.0894775390625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
339,338,1.5,0.75,438.75,12.223819732666016,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
340,339,1.5,0.75,500.0,-129.27012634277344,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
341,340,1.5,1.0,10.0,47.37733840942383,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
342,341,1.5,1.0,71.25,163.27105712890625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
343,342,1.5,1.0,80.0,20.714874267578125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
344,343,1.5,1.0,132.5,433.6855773925781,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
345,344,1.5,1.0,193.75,73.05550384521484,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
346,345,1.5,1.0,255.0,233.58840942382812,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
347,346,1.5,1.0,316.25,-9.436485290527344,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
348,347,1.5,1.0,377.5,2.42474365234375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
349,348,1.5,1.0,438.75,-14.696304321289062,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
350,349,1.5,1.0,500.0,-110.24365234375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
351,350,1.5,1.005,10.0,61.28731918334961,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
352,351,1.5,1.005,71.25,-43.428504943847656,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
353,352,1.5,1.005,80.0,166.75308227539062,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
354,353,1.5,1.005,132.5,-329.9413757324219,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
355,354,1.5,1.005,193.75,64.16154479980469,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
356,355,1.5,1.005,255.0,102.96153259277344,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
357,356,1.5,1.005,316.25,-158.47259521484375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
358,357,1.5,1.005,377.5,48.21593475341797,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
359,358,1.5,1.005,438.75,-184.02978515625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
360,359,1.5,1.005,500.0,198.99986267089844,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
361,360,1.5,1.25,10.0,7.654182434082031,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
362,361,1.5,1.25,71.25,244.78793334960938,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
363,362,1.5,1.25,80.0,206.3103790283203,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
364,363,1.5,1.25,132.5,32.74374008178711,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
365,364,1.5,1.25,193.75,-130.129638671875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
366,365,1.5,1.25,255.0,-210.2270965576172,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
367,366,1.5,1.25,316.25,424.66534423828125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
368,367,1.5,1.25,377.5,210.17263793945312,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
369,368,1.5,1.25,438.75,-428.55908203125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
370,369,1.5,1.25,500.0,88.30784606933594,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
371,370,1.5,1.5,10.0,165.34967041015625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
372,371,1.5,1.5,71.25,-52.793701171875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
373,372,1.5,1.5,80.0,-15.55124282836914,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
374,373,1.5,1.5,132.5,257.85906982421875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
375,374,1.5,1.5,193.75,-209.9558563232422,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
376,375,1.5,1.5,255.0,143.91378784179688,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
377,376,1.5,1.5,316.25,117.58456420898438,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
378,377,1.5,1.5,377.5,133.55958557128906,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
379,378,1.5,1.5,438.75,87.56958770751953,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
380,379,1.5,1.5,500.0,310.1985778808594,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
381,380,1.5,1.75,10.0,-113.54269409179688,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
382,381,1.5,1.75,71.25,130.61749267578125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
383,382,1.5,1.75,80.0,22.549541473388672,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
384,383,1.5,1.75,132.5,-144.41531372070312,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
385,384,1.5,1.75,193.75,102.23930358886719,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
386,385,1.5,1.75,255.0,53.102176666259766,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
387,386,1.5,1.75,316.25,220.32852172851562,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
388,387,1.5,1.75,377.5,328.2754211425781,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
389,388,1.5,1.75,438.75,131.05674743652344,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
390,389,1.5,1.75,500.0,97.98637390136719,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
391,390,1.5,2.0,10.0,-84.9896240234375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
392,391,1.5,2.0,71.25,-8.216870307922363,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
393,392,1.5,2.0,80.0,44.408687591552734,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
394,393,1.5,2.0,132.5,-122.7027587890625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
395,394,1.5,2.0,193.75,-140.4928741455078,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
396,395,1.5,2.0,255.0,11.972328186035156,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
397,396,1.5,2.0,316.25,144.02008056640625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
398,397,1.5,2.0,377.5,303.56549072265625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
399,398,1.5,2.0,438.75,135.86849975585938,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
400,399,1.5,2.0,500.0,214.65953063964844,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
401,400,1.75,0.5,10.0,110.12528228759766,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
402,401,1.75,0.5,71.25,-50.48960494995117,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
403,402,1.75,0.5,80.0,-16.122177124023438,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
404,403,1.75,0.5,132.5,-43.79356384277344,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
405,404,1.75,0.5,193.75,-35.87628173828125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
406,405,1.75,0.5,255.0,112.4979248046875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
407,406,1.75,0.5,316.25,307.23004150390625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
408,407,1.75,0.5,377.5,195.9104766845703,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
409,408,1.75,0.5,438.75,33.204078674316406,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
410,409,1.75,0.5,500.0,-256.29595947265625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
411,410,1.75,0.75,10.0,79.50032043457031,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
412,411,1.75,0.75,71.25,-599.5706176757812,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
413,412,1.75,0.75,80.0,149.9626007080078,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
414,413,1.75,0.75,132.5,-129.84796142578125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
415,414,1.75,0.75,193.75,-385.50885009765625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
416,415,1.75,0.75,255.0,14.946895599365234,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
417,416,1.75,0.75,316.25,94.39544677734375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
418,417,1.75,0.75,377.5,69.21570587158203,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
419,418,1.75,0.75,438.75,-239.28643798828125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
420,419,1.75,0.75,500.0,-199.77340698242188,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
421,420,1.75,1.0,10.0,110.15724182128906,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
422,421,1.75,1.0,71.25,-174.5064239501953,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
423,422,1.75,1.0,80.0,-146.98663330078125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
424,423,1.75,1.0,132.5,110.7868881225586,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
