rank_oos,action_idx,koeff1,koeff2,sl_pts,policy_q,is_policy_best,train_avg_trade,train_trades,train_total_pnl,train_pf,train_max_dd_abs,train_max_dd_pct,oos_avg_trade,oos_trades,oos_total_pnl,oos_pf,oos_max_dd_abs,oos_max_dd_pct,delta_oos_pnl_vs_konkop,delta_oos_pf_vs_konkop,delta_oos_max_dd_pct_vs_konkop
425,424,1.75,1.0,193.75,55.35553741455078,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
426,425,1.75,1.0,255.0,-696.1356201171875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
427,426,1.75,1.0,316.25,-122.11473083496094,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
428,427,1.75,1.0,377.5,170.83103942871094,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
429,428,1.75,1.0,438.75,-260.3507385253906,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
430,429,1.75,1.0,500.0,349.76861572265625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
431,430,1.75,1.005,10.0,-122.93115997314453,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
432,431,1.75,1.005,71.25,-308.20550537109375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
433,432,1.75,1.005,80.0,40.61193084716797,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
434,433,1.75,1.005,132.5,99.16607666015625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
435,434,1.75,1.005,193.75,262.5982666015625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
436,435,1.75,1.005,255.0,-262.15386962890625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
437,436,1.75,1.005,316.25,-67.15725708007812,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
438,437,1.75,1.005,377.5,-113.6680908203125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
439,438,1.75,1.005,438.75,214.5027313232422,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
440,439,1.75,1.005,500.0,-61.10468292236328,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
441,440,1.75,1.25,10.0,73.79425811767578,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
442,441,1.75,1.25,71.25,-164.8317413330078,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
443,442,1.75,1.25,80.0,-371.9635925292969,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
444,443,1.75,1.25,132.5,-148.6138916015625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
445,444,1.75,1.25,193.75,411.0764465332031,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
446,445,1.75,1.25,255.0,323.7513427734375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
447,446,1.75,1.25,316.25,-251.70875549316406,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
448,447,1.75,1.25,377.5,-249.0218963623047,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
449,448,1.75,1.25,438.75,-73.30787658691406,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
450,449,1.75,1.25,500.0,186.0648193359375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
451,450,1.75,1.5,10.0,-123.47227478027344,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
452,451,1.75,1.5,71.25,247.46365356445312,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
453,452,1.75,1.5,80.0,-22.564010620117188,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
454,453,1.75,1.5,132.5,68.81602478027344,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
455,454,1.75,1.5,193.75,189.93902587890625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
456,455,1.75,1.5,255.0,94.21078491210938,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
457,456,1.75,1.5,316.25,302.9208068847656,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
458,457,1.75,1.5,377.5,63.358917236328125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
459,458,1.75,1.5,438.75,75.81967163085938,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
460,459,1.75,1.5,500.0,-92.34439086914062,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
461,460,1.75,1.75,10.0,81.99530029296875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
462,461,1.75,1.75,71.25,-38.11079406738281,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
463,462,1.75,1.75,80.0,-194.61297607421875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
464,463,1.75,1.75,132.5,-44.377593994140625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
465,464,1.75,1.75,193.75,281.7809753417969,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
466,465,1.75,1.75,255.0,139.1483154296875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
467,466,1.75,1.75,316.25,-365.0553283691406,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
468,467,1.75,1.75,377.5,-9.235454559326172,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
469,468,1.75,1.75,438.75,114.18598937988281,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
470,469,1.75,1.75,500.0,48.08123779296875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
471,470,1.75,2.0,10.0,532.44091796875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
472,471,1.75,2.0,71.25,-109.03720092773438,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
473,472,1.75,2.0,80.0,191.35647583007812,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
474,473,1.75,2.0,132.5,124.34343719482422,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
475,474,1.75,2.0,193.75,230.165771484375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
476,475,1.75,2.0,255.0,24.476940155029297,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
477,476,1.75,2.0,316.25,-199.60955810546875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
478,477,1.75,2.0,377.5,-216.319091796875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
479,478,1.75,2.0,438.75,18.473434448242188,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
480,479,1.75,2.0,500.0,55.934532165527344,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
481,480,2.0,0.5,10.0,-58.48777770996094,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
482,481,2.0,0.5,71.25,151.56292724609375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
483,482,2.0,0.5,80.0,-242.26954650878906,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
484,483,2.0,0.5,132.5,156.05484008789062,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
485,484,2.0,0.5,193.75,-200.72137451171875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
486,485,2.0,0.5,255.0,-339.22027587890625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
487,486,2.0,0.5,316.25,-264.3794860839844,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
488,487,2.0,0.5,377.5,17.160903930664062,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
489,488,2.0,0.5,438.75,-38.330322265625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
490,489,2.0,0.5,500.0,-52.37791442871094,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
491,490,2.0,0.75,10.0,-132.34213256835938,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
492,491,2.0,0.75,71.25,34.721412658691406,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
493,492,2.0,0.75,80.0,-41.11566925048828,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
494,493,2.0,0.75,132.5,115.05563354492188,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
495,494,2.0,0.75,193.75,303.966552734375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
496,495,2.0,0.75,255.0,-211.69293212890625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
497,496,2.0,0.75,316.25,-160.01065063476562,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
498,497,2.0,0.75,377.5,-353.6439208984375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
499,498,2.0,0.75,438.75,206.76051330566406,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
500,499,2.0,0.75,500.0,365.325927734375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
501,500,2.0,1.0,10.0,-85.40916442871094,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
502,501,2.0,1.0,71.25,-172.72720336914062,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
503,502,2.0,1.0,80.0,-157.66445922851562,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
504,503,2.0,1.0,132.5,-364.3847961425781,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
505,504,2.0,1.0,193.75,-42.024818420410156,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
506,505,2.0,1.0,255.0,-51.96414566040039,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
507,506,2.0,1.0,316.25,277.3486022949219,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
508,507,2.0,1.0,377.5,-268.2210388183594,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
509,508,2.0,1.0,438.75,127.1904067993164,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
510,509,2.0,1.0,500.0,67.53306579589844,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
511,510,2.0,1.005,10.0,156.95327758789062,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
512,511,2.0,1.005,71.25,77.05570220947266,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
513,512,2.0,1.005,80.0,94.04166412353516,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
514,513,2.0,1.005,132.5,-121.80001831054688,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
515,514,2.0,1.005,193.75,189.13116455078125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
516,515,2.0,1.005,255.0,42.16770935058594,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
517,516,2.0,1.005,316.25,-406.1532287597656,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
518,517,2.0,1.005,377.5,6.44140625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
519,518,2.0,1.005,438.75,-318.9783935546875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
520,519,2.0,1.005,500.0,-39.505062103271484,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
521,520,2.0,1.25,10.0,-48.51642608642578,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
522,521,2.0,1.25,71.25,88.81354522705078,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
523,522,2.0,1.25,80.0,-207.79916381835938,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
524,523,2.0,1.25,132.5,-119.46422576904297,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
525,524,2.0,1.25,193.75,267.79107666015625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
526,525,2.0,1.25,255.0,-137.92684936523438,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
527,526,2.0,1.25,316.25,-219.5621337890625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
528,527,2.0,1.25,377.5,-33.26757049560547,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
529,528,2.0,1.25,438.75,135.40032958984375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
530,529,2.0,1.25,500.0,48.78390884399414,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
531,530,2.0,1.5,10.0,212.91937255859375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
532,531,2.0,1.5,71.25,183.6290283203125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
533,532,2.0,1.5,80.0,30.215225219726562,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
534,533,2.0,1.5,132.5,-90.33475494384766,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
535,534,2.0,1.5,193.75,132.39862060546875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
536,535,2.0,1.5,255.0,11.722707748413086,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
537,536,2.0,1.5,316.25,-152.4138946533203,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
538,537,2.0,1.5,377.5,-43.810760498046875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
539,538,2.0,1.5,438.75,-50.10922622680664,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
540,539,2.0,1.5,500.0,-192.15040588378906,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
541,540,2.0,1.75,10.0,-28.097015380859375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
542,541,2.0,1.75,71.25,-253.68377685546875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
543,542,2.0,1.75,80.0,-81.06204986572266,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
544,543,2.0,1.75,132.5,-90.84876251220703,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
545,544,2.0,1.75,193.75,40.54235076904297,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
546,545,2.0,1.75,255.0,91.98921203613281,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
547,546,2.0,1.75,316.25,75.10831451416016,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
548,547,2.0,1.75,377.5,-141.66732788085938,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
549,548,2.0,1.75,438.75,-281.59149169921875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
550,549,2.0,1.75,500.0,-317.3905944824219,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
551,550,2.0,2.0,10.0,-167.54086303710938,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
552,551,2.0,2.0,71.25,-88.71415710449219,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
553,552,2.0,2.0,80.0,-277.9523010253906,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
554,553,2.0,2.0,132.5,-266.70404052734375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
555,554,2.0,2.0,193.75,270.3492126464844,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
556,555,2.0,2.0,255.0,-106.1983413696289,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
557,556,2.0,2.0,316.25,-45.64141082763672,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
558,557,2.0,2.0,377.5,248.06280517578125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
559,558,2.0,2.0,438.75,19.52269744873047,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
560,559,2.0,2.0,500.0,136.85586547851562,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
